epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
1,0.33626666666666677,1.4977788081061991,0.001,0.264,1.6415983537985679
2,0.3809333333333333,1.3790733293314181,0.001,0.246,1.6287285935290021
3,0.3851999999999999,1.325429408262314,0.001,0.238,1.6391899939915895
4,0.4063999999999998,1.2970259577402987,0.001,0.264,1.668049708578348
5,0.4153333333333331,1.2785968950486495,0.001,0.262,1.6658606634206536
6,0.43040000000000006,1.250467647924941,0.001,0.238,1.687740082866586
7,0.452,1.2005200629757475,0.001,0.246,1.6606832374910312
8,0.4565333333333335,1.2133437793901194,0.001,0.238,1.7428680749506997
9,0.4396,1.2135130955195739,0.001,0.242,1.6729340419421268
10,0.4709333333333333,1.1698827661483044,0.001,0.25,1.692193656433082
11,0.5058666666666667,1.1121412349827602,0.001,0.264,1.7340865156198095
12,0.5129333333333332,1.1013427067542672,0.001,0.288,1.6577821923654956
13,0.4973333333333332,1.135414467424451,0.001,0.242,1.7200864606545363
14,0.5261333333333333,1.0760688196737573,0.001,0.232,1.735393316686562
15,0.5610666666666666,0.9833455638168312,0.001,0.19,1.9074331980494144
16,0.5629333333333336,1.0111193776949547,0.001,0.246,1.7759163545340237
17,0.5397333333333332,1.041728688134871,0.001,0.242,1.6659774744434042
18,0.5554666666666668,1.0080053432162932,0.001,0.246,1.696780201185052
19,0.5707999999999998,0.9777157395205194,0.001,0.234,1.7770340876621844
20,0.5807999999999999,0.9452713322235451,0.001,0.268,1.7135228107922473
21,0.5817333333333332,0.9503872061516918,0.001,0.214,1.7723229393576698
22,0.590533333333333,0.9346945588996516,0.001,0.208,1.8181693935346024
23,0.6065333333333333,0.8976831913032668,0.001,0.274,1.8006329718836265
24,0.6141333333333331,0.8910939405135132,0.001,0.216,1.7775214258478222
25,0.6238666666666665,0.855790186213803,0.001,0.28,1.721376385962578
26,0.6108,0.8799170398253032,0.001,0.27,1.7096540727483387
27,0.6201333333333334,0.8638487680725043,0.001,0.224,1.765045529898484
28,0.6262666666666669,0.8456065279002751,0.001,0.24,1.7296720632519114
29,0.6293333333333335,0.8618569870434847,0.001,0.234,1.8394179272891293
30,0.6415999999999998,0.8154126428336359,0.001,0.206,1.7707196317829894
31,0.6257333333333334,0.865549949876739,0.001,0.24,1.7725804382032173
32,0.6205333333333334,0.8641052814373466,0.001,0.228,1.9259792908627957
33,0.6549333333333333,0.8001543807985724,0.001,0.202,1.775106375673369
34,0.6466666666666667,0.8115600128445098,0.001,0.238,1.7477230744276677
35,0.648933333333333,0.7780762251734807,0.001,0.242,1.7603680390576235
36,0.6481333333333332,0.7847067743674575,0.001,0.244,1.6967507186964228
37,0.6551999999999998,0.7798318430767435,0.001,0.244,1.7235786783566396
38,0.6481333333333333,0.7999743442359221,0.001,0.25,1.7348970411359532
39,0.6278666666666666,0.8394793700253002,0.001,0.27,1.7826889585134857
40,0.6705333333333331,0.7525161096149715,0.0005,0.244,1.7373472490483672
41,0.6700000000000003,0.7053338556406912,0.0005,0.226,1.7607613646655973
42,0.6928,0.6850951346103481,0.0005,0.25,1.835983830574497
43,0.7074666666666666,0.6716847935684496,0.0005,0.244,1.8291897774549326
44,0.7055999999999998,0.6811907924576677,0.0005,0.226,1.8183375516518692
45,0.6654666666666664,0.7115820983410026,0.0005,0.24,1.841567315234695
46,0.6822666666666666,0.7043441476902248,0.0005,0.234,1.7544686447089004
47,0.6948000000000001,0.6868897621225559,0.0005,0.256,1.786855247421582
48,0.7105333333333331,0.6511720624369128,0.0005,0.262,1.8083056923455083
49,0.6871999999999998,0.6947759911456037,0.0005,0.212,1.820722948309003
50,0.6831999999999999,0.7009806708620099,0.0005,0.272,1.702607523559885
51,0.7161333333333332,0.6280436055883754,0.0005,0.242,1.7792931922815107
52,0.6821333333333331,0.6922772504661608,0.0005,0.24,1.7461103899507446
53,0.6713333333333331,0.7235573898263129,0.0005,0.274,1.7512569646337972
54,0.6982666666666666,0.6787632560892811,0.0005,0.264,1.7696138617866202
