epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
1,0.2554666666666667,23.847179875600336,0.001,0.242,8.083878088363797
2,0.23946666666666666,4.178677783492377,0.001,0.242,2.990174095492791
3,0.23200000000000004,2.321615186057395,0.001,0.222,2.0108418063995432
4,0.2518666666666668,1.9020444962710832,0.001,0.278,1.7342858761206654
5,0.24786666666666668,1.7637801604291032,0.001,0.234,1.6907020459674322
6,0.24613333333333334,1.6628779243357263,0.001,0.24,1.6573031974145207
7,0.25906666666666667,1.6260346019672196,0.001,0.26,1.6636250637536485
8,0.256,1.6507869526043029,0.001,0.256,1.6008609676165009
9,0.2638666666666667,1.6109013105777548,0.001,0.278,1.5900815018424763
10,0.2610666666666667,1.6083515003005402,0.001,0.278,1.6000756548431803
11,0.24053333333333332,1.6801343267182165,0.001,0.236,1.6132986066552166
12,0.25893333333333335,1.6022414086291397,0.001,0.238,1.619128747530145
13,0.2708,1.5980215076417128,0.001,0.276,1.5795692889154511
14,0.2609333333333334,1.6058154572843362,0.001,0.282,1.590026181196586
15,0.2508000000000001,1.604807421216686,0.001,0.284,1.569888803569041
16,0.2654666666666666,1.5894281338773235,0.001,0.248,1.5883404419771887
17,0.2765333333333333,1.5878579168622906,0.001,0.276,1.5876616507467445
18,0.27346666666666664,1.5956444241128218,0.001,0.248,1.607076854566091
19,0.2725333333333333,1.587199184293281,0.001,0.252,1.5999011028906962
20,0.27813333333333334,1.5877496692434505,0.001,0.246,1.6638625522932167
21,0.27333333333333326,1.60406626371193,0.001,0.26,1.7171968886596116
22,0.26160000000000005,1.6478893180901284,0.001,0.284,1.6056028988736184
23,0.2737333333333332,1.602807638521455,0.001,0.232,1.5992799524814323
24,0.2806666666666666,1.5785342665904145,0.001,0.3,1.5668505162471236
25,0.2822666666666669,1.577711860514282,0.001,0.286,1.5880564003154212
26,0.2972000000000001,1.5768897593016447,0.001,0.254,1.6012053239547452
27,0.27239999999999986,1.5944863542808443,0.001,0.264,1.6069175931169726
28,0.2754666666666666,1.6103105470880843,0.001,0.274,1.595642023145989
29,0.2926666666666666,1.5655774786927872,0.001,0.242,1.6114751579519613
30,0.2865333333333333,1.566262288093645,0.001,0.292,1.59142937745491
31,0.2886666666666666,1.584088852012013,0.001,0.258,1.6149206306540582
32,0.2829333333333334,1.5684944584287552,0.001,0.29,1.5652010622223367
33,0.2911999999999999,1.5720816884508266,0.001,0.262,1.6169682386412416
34,0.2712,1.606494842995889,0.001,0.3,1.566530705211539
35,0.3003999999999999,1.5611486905884302,0.001,0.32,1.6115669768844223
36,0.2869333333333334,1.5677035578823786,0.001,0.314,1.5596812625881333
37,0.28613333333333335,1.5729795888512543,0.001,0.284,1.5819750392448255
38,0.31266666666666665,1.5424140962932253,0.001,0.328,1.5527769850435917
39,0.28879999999999983,1.5707075144355218,0.001,0.28,1.5683167183284412
40,0.31066666666666665,1.5450844528339183,0.0005,0.314,1.5623915062391007
41,0.32333333333333336,1.5246674924717638,0.0005,0.314,1.532657385755282
42,0.31893333333333335,1.543174175389605,0.0005,0.35,1.5319939080724925
43,0.3189333333333334,1.5274439090622918,0.0005,0.322,1.5416805337531305
44,0.30359999999999987,1.556658314899119,0.0005,0.354,1.5344684614987085
45,0.31573333333333337,1.5272661914409784,0.0005,0.3,1.5582485695443569
46,0.32693333333333335,1.515741215850287,0.0005,0.304,1.5523110584279378
47,0.3213333333333334,1.5297813746343776,0.0005,0.324,1.5204639512046878
48,0.3122666666666667,1.541463223556076,0.0005,0.338,1.5172391808561234
49,0.3270666666666667,1.517599902945983,0.0005,0.294,1.6082461544210742
50,0.3290666666666667,1.5102470885593402,0.0005,0.336,1.4867558860941168
51,0.3491999999999998,1.4981517279166445,0.0005,0.326,1.5424605995499583
52,0.3471999999999999,1.5005816349637655,0.0005,0.326,1.5165721030868529
53,0.34453333333333325,1.5040231312717858,0.0005,0.334,1.5241442101561342
54,0.3564,1.4995086624833909,0.0005,0.314,1.5573446941392242
55,0.34866666666666674,1.4831920342736902,0.0005,0.326,1.5519551398756972
56,0.3428000000000001,1.4955037445940773,0.0005,0.338,1.5216966353166095
57,0.36119999999999997,1.4753290539512707,0.0005,0.3,1.572083372284291
58,0.3404,1.5166423558919844,0.0005,0.306,1.5404944853252458
59,0.33253333333333324,1.512568911237803,0.0005,0.32,1.5317971291468526
60,0.34599999999999986,1.4779407326133933,0.0005,0.358,1.529725293332669
61,0.3522666666666666,1.4835362637620861,0.0005,0.33,1.5565122185527431
62,0.3582666666666666,1.4694372418287822,0.0005,0.35,1.4989330930766882
63,0.35080000000000006,1.4970374417661079,0.0005,0.35,1.5232630831355118
64,0.3468,1.489149256478092,0.0005,0.33,1.528878768587509
65,0.3658666666666667,1.4738265529221821,0.0005,0.33,1.5518268183693857
66,0.35240000000000005,1.4830463520484654,0.0005,0.31,1.4928043057261406
67,0.3445333333333332,1.4977150344464532,0.0005,0.344,1.5151395173749547
68,0.3541333333333332,1.4847169205686195,0.0005,0.32,1.509558552884636
69,0.34653333333333314,1.4868418967341872,0.0005,0.368,1.5256456963645677
70,0.3582666666666665,1.4806945641112277,0.0005,0.34,1.5150161448885788
71,0.3673333333333334,1.4649765666690906,0.0005,0.388,1.4464970152658987
72,0.36493333333333344,1.4619802270335114,0.0005,0.34,1.5163913533122744
73,0.34906666666666664,1.491080705877309,0.0005,0.314,1.5577067417161092
74,0.3582666666666665,1.4755869558167671,0.0005,0.33,1.5500968781955604
75,0.3622666666666668,1.4700571282450783,0.0005,0.372,1.4642577860054347
76,0.3782666666666667,1.444495582508099,0.0005,0.312,1.5144427857896892
77,0.35320000000000007,1.4669381812442748,0.0005,0.38,1.4980222755458557
78,0.3702666666666665,1.4561069289009072,0.0005,0.328,1.516640701416098
79,0.34666666666666673,1.4874065457291252,0.0005,0.364,1.5112220845923283
80,0.39333333333333315,1.4094501208666048,0.00025,0.342,1.475530875319806
