epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.35800000000000004,9.979883941647579,0.001,0.296,3.158163899062743
2,0.39946666666666664,1.5334983854230808,0.001,0.246,1.9895827619631525
3,0.4358666666666665,1.2900040705169493,0.001,0.274,1.8300433223568426
4,0.4606666666666668,1.236094174685826,0.001,0.236,1.8467524217206743
5,0.4629333333333334,1.1992436273104647,0.001,0.252,1.7259322379060549
6,0.47933333333333344,1.1581535856795844,0.001,0.272,1.7178629203854925
7,0.49453333333333355,1.1237028697732614,0.001,0.282,1.7249824322900016
8,0.5450666666666667,1.0550910592734806,0.001,0.256,1.7022220846198344
9,0.5284,1.0775212514551304,0.001,0.24,1.7768152291397667
10,0.5490666666666667,1.0116763053841398,0.001,0.25,1.9257833536754791
11,0.5802666666666666,0.961967963890544,0.001,0.246,1.8999459733014412
12,0.5868000000000002,0.9643428617624413,0.001,0.246,1.7831229338566286
13,0.5982666666666668,0.9042538730943527,0.001,0.246,1.7390790882865887
14,0.6213333333333333,0.8847537142655747,0.001,0.254,1.7868492311804873
15,0.6488000000000003,0.8293716095976572,0.001,0.206,1.8727455846084393
16,0.6208,0.8648478784368154,0.001,0.234,1.7961383493130878
17,0.6361333333333331,0.8488099361330338,0.001,0.218,2.0007570731256656
18,0.6536000000000003,0.8151497940984656,0.001,0.216,1.8019239258149833
19,0.6569333333333333,0.7958205132713273,0.001,0.228,1.822143641785267
20,0.6626666666666668,0.7779908604220822,0.001,0.26,1.7456437701042904
21,0.6933333333333336,0.6900650446062164,0.001,0.224,1.8017692904723632
22,0.6491999999999998,0.7974230491678388,0.001,0.274,1.7706497381130848
23,0.6912000000000001,0.7218970561636927,0.001,0.24,1.8018547585209586
24,0.6855999999999998,0.7143234590836144,0.001,0.252,1.8318791797214904
25,0.7054666666666668,0.6807884193591751,0.001,0.24,1.9005390692284923
26,0.7246666666666667,0.6356454408224766,0.001,0.274,1.7189704585232812
27,0.7037333333333335,0.677937978490763,0.001,0.22,1.9462957391807736
28,0.7175999999999998,0.6578763874490666,0.001,0.268,1.8630248813398789
29,0.7261333333333334,0.6429180080161515,0.001,0.22,1.8212598221680314
30,0.7359999999999997,0.6133971832192098,0.001,0.27,1.7933335726160005
31,0.7221333333333334,0.6293431074341358,0.001,0.24,2.035083735506939
32,0.7197333333333334,0.6289852107518965,0.001,0.246,1.9107661030299685
33,0.7649333333333331,0.5660176159716943,0.001,0.254,1.9255444616493314
34,0.7563999999999997,0.5637743090304871,0.001,0.216,1.9679864881120717
35,0.7390666666666668,0.607710922114075,0.001,0.186,1.9139022726962183
36,0.7918666666666668,0.5020090203010041,0.001,0.266,1.952225750401057
37,0.7647999999999997,0.5436872341918252,0.001,0.254,1.7811749212742605
38,0.782,0.5227376598537541,0.001,0.226,1.9140693758421063
39,0.7911999999999999,0.4934404986163426,0.001,0.252,1.827498965462091
40,0.7482666666666663,0.5500943787920565,0.0005,0.236,1.8055500108512954
41,0.7938666666666667,0.4674031341271766,0.0005,0.248,1.8524248433225536
42,0.7976000000000006,0.4560877079197638,0.0005,0.222,1.8726290535976453
43,0.8170666666666666,0.44292714396868843,0.0005,0.248,1.8785403483220096
44,0.8162666666666667,0.4167059924145524,0.0005,0.242,1.825102971425716
45,0.7983999999999996,0.45991297258441494,0.0005,0.246,1.8257717453709184
46,0.8054666666666666,0.4538024536395714,0.0005,0.25,1.8384112178200127
47,0.7896000000000001,0.463647009691449,0.0005,0.192,1.9163638527003832
48,0.8106666666666666,0.42995968287055936,0.0005,0.232,1.890009720460874
49,0.8042666666666664,0.44104943168380295,0.0005,0.188,1.878263561087055
50,0.802933333333333,0.44844382349834966,0.0005,0.194,1.8788368659921741
51,0.797466666666667,0.4628323288793015,0.0005,0.252,1.8229944712231851
52,0.8093333333333331,0.4345613295379268,0.0005,0.21,1.8687282141603538
53,0.8089333333333333,0.42461794343591913,0.0005,0.244,1.8114496692300548
54,0.8048000000000005,0.4317709328841932,0.0005,0.216,1.8285673917140561
55,0.8289333333333336,0.4028467943397886,0.0005,0.242,1.8730718370355814
56,0.8190666666666664,0.4253129104934273,0.0005,0.232,1.8681469122091137
57,0.8219999999999996,0.4021648224472861,0.0005,0.252,1.8397983654440402
58,0.8283999999999998,0.3895795544146508,0.0005,0.244,1.868616844314561
59,0.8144,0.4262018028849431,0.0005,0.24,1.8017039633945822
60,0.8126666666666661,0.4247038314463435,0.0005,0.228,1.7938595060739266
61,0.8047999999999997,0.42743680966507724,0.0005,0.258,1.7887858831467875
62,0.8170666666666664,0.3982081822534247,0.0005,0.218,1.9008337011790513
63,0.8198666666666671,0.4120484312700048,0.0005,0.234,1.8652056591283257
64,0.8248000000000001,0.39620872991607714,0.0005,0.19,1.9629425702046495
65,0.8291999999999998,0.3824365526842527,0.0005,0.252,1.8176639199644982
66,0.8218666666666663,0.3962042585477264,0.0005,0.234,1.8701592720354259
67,0.8193333333333329,0.41566500511752463,0.0005,0.242,1.954061477561933
68,0.8322666666666666,0.381903681849322,0.0005,0.22,1.9482522143192682
69,0.8294666666666665,0.3788266264606727,0.0005,0.192,2.0147358015305685
70,0.8162666666666665,0.41124797196393864,0.0005,0.22,1.8236577874375377
71,0.8269333333333334,0.3907791500367795,0.0005,0.234,1.8280752088768586
72,0.8258666666666666,0.3974196311009539,0.0005,0.238,1.8168652923265216
73,0.8088,0.417591708808111,0.0005,0.218,1.8725281604052082
74,0.8117333333333338,0.41365754280733336,0.0005,0.272,1.7744314148577378
