epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.27393333333333336,2.373014215809034,0.001,0.576,1.1192360755678863
2,0.28826666666666667,2.291797338134877,0.001,0.524,1.2274498323211906
