epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
1,0.21133333333333323,14.456940001640069,0.001,0.246,13.883053159421895
2,0.22160000000000005,14.283675129622516,0.001,0.21,14.466072440015157
3,0.2254666666666666,14.13823933297304,0.001,0.23,14.014627512364068
4,0.22840000000000008,14.029873175548687,0.001,0.242,13.70988672424152
5,0.2342666666666665,13.776397415235373,0.001,0.216,14.22297790738785
6,0.22759999999999994,13.951027948671959,0.001,0.24,13.73493193361642
7,0.2401333333333333,13.336500038073169,0.001,0.264,12.692069397372622
8,0.22893333333333332,12.87744013233356,0.001,0.234,10.956519605035375
9,0.22719999999999999,12.522037533360292,0.001,0.212,12.352434932479328
10,0.2210666666666668,12.716604872744721,0.001,0.22,10.212305022875118
11,0.22680000000000003,10.982937630741374,0.001,0.218,9.38043439933145
12,0.21666666666666662,10.923558554741062,0.001,0.224,8.90450958888386
13,0.20946666666666677,9.381725243420913,0.001,0.212,8.476132798155696
14,0.21706666666666674,7.724090378725833,0.001,0.2,6.114848826978635
15,0.2127999999999999,7.2266166970674,0.001,0.218,4.49924200540013
16,0.21693333333333326,6.8466666791631825,0.001,0.2,4.651901152004288
17,0.21226666666666663,5.996285723081918,0.001,0.206,3.3415722634963867
18,0.2110666666666666,5.501716594732427,0.001,0.218,3.513752209752336
19,0.21173333333333327,5.649719774882361,0.001,0.196,3.970333475983283
20,0.20919999999999997,5.237821066766636,0.001,0.218,5.0852915951419435
21,0.2089333333333334,5.052976866235084,0.001,0.204,3.465212724740862
22,0.20999999999999994,4.517710439872392,0.001,0.202,2.9259902602651278
23,0.2082666666666666,4.475933511958438,0.001,0.206,3.7148113641211653
24,0.21186666666666665,4.437073478196102,0.001,0.204,2.2871047252961056
25,0.20813333333333334,4.2442445910176785,0.001,0.192,3.1569674705899256
26,0.2110666666666666,4.199539914221286,0.001,0.202,1.8233164331216147
27,0.21026666666666669,3.9483313181648447,0.001,0.21,2.7666029585837837
28,0.21093333333333322,3.5359243179216935,0.0005,0.218,2.4032219349782884
29,0.21186666666666654,2.6480708770457504,0.0005,0.198,2.0209876761076377
30,0.2109333333333333,2.318629934979761,0.0005,0.2,1.815956945811193
31,0.2090666666666667,1.9458499023417466,0.0005,0.212,1.7268419036598444
32,0.21280000000000002,1.8928369870220152,0.0005,0.208,1.6695788126830617
33,0.20466666666666658,1.967164123716374,0.0005,0.198,1.67738855764033
34,0.20599999999999993,1.76387425220395,0.0005,0.202,1.6578767105721277
35,0.21266666666666662,1.6972495152878024,0.0005,0.2,1.6411143081225343
36,0.20906666666666662,1.7424754855203062,0.0005,0.208,1.646666126886828
37,0.20599999999999993,1.686681231987929,0.0005,0.214,1.65322691315319
38,0.21106666666666662,1.6515973896891447,0.0005,0.202,1.6220685841500975
39,0.20693333333333322,1.6610932220130163,0.0005,0.194,1.620477301829265
40,0.1997333333333333,1.628640902923601,0.0005,0.202,1.6299273637435758
41,0.2029333333333333,1.642008229815364,0.0005,0.218,1.6140315985979603
42,0.20813333333333334,1.6238514928734944,0.0005,0.192,1.6244061253232445
43,0.21333333333333332,1.6232351328232613,0.0005,0.212,1.6179357732029915
44,0.21613333333333318,1.6211986220769472,0.0005,0.212,1.620529459883649
45,0.21439999999999995,1.6186937043328555,0.0005,0.212,1.6128518588940706
46,0.21199999999999997,1.620262604113907,0.0005,0.214,1.6104495294929448
47,0.2135999999999999,1.614359509182762,0.0005,0.2,1.6105893035923446
48,0.21933333333333327,1.6190384692207764,0.00025,0.2,1.610916940785903
49,0.22239999999999996,1.6111699038246536,0.00025,0.2,1.6089745428982014
50,0.2278666666666666,1.6166412310970413,0.00025,0.214,1.6111206417572383
51,0.23146666666666657,1.6091824739823457,0.00025,0.218,1.6067913182737545
52,0.2243999999999999,1.614685176363742,0.00025,0.242,1.6055617811309488
53,0.2269333333333333,1.6056238169376125,0.00025,0.232,1.6073691596971589
54,0.2354666666666666,1.608750193332969,0.00025,0.214,1.6020749146703617
55,0.22986666666666664,1.614053092993756,0.00025,0.25,1.5958525126034042
56,0.22986666666666664,1.612469791252017,0.00025,0.214,1.6087760011964616
57,0.22893333333333327,1.6032135834036234,0.00025,0.216,1.6021126405929054
58,0.22906666666666678,1.6081205459751413,0.00025,0.25,1.60458928524097
59,0.22200000000000006,1.6076294910484272,0.00025,0.22,1.603776018358504
60,0.24359999999999998,1.5960870039475201,0.00025,0.226,1.5997308446201708
61,0.24120000000000008,1.617239638351339,0.00025,0.198,1.6040746841343354
62,0.2284,1.6161740240430122,0.00025,0.234,1.6046313532198593
63,0.2342666666666666,1.6060771555034725,0.00025,0.266,1.5978905112394448
64,0.22733333333333333,1.6083565630572239,0.00025,0.214,1.604671966311972
65,0.24306666666666676,1.5978349648050503,0.00025,0.22,1.6059853322865343
66,0.23453333333333337,1.5965819019039702,0.00025,0.222,1.6063423095526848
67,0.24733333333333335,1.6615544156971689,0.00025,0.212,1.6286272627553735
68,0.2389333333333333,1.6116987061267125,0.00025,0.234,1.6024685615654581
69,0.23866666666666655,1.6035969424052348,0.00025,0.252,1.5999116862885276
70,0.24226666666666663,1.5955958056896429,0.00025,0.264,1.5757069827497872
71,0.2384,1.6006487635540887,0.00025,0.244,1.592986899315949
72,0.23746666666666666,1.598181893215721,0.00025,0.248,1.5980192000195264
73,0.25613333333333327,1.5950953603850369,0.00025,0.218,1.5892793050188692
74,0.24239999999999995,1.5987863954039343,0.00025,0.226,1.6036630019574847
75,0.23626666666666662,1.6060694712254466,0.00025,0.242,1.5980623487031582
76,0.2538666666666667,1.5946682807042771,0.00025,0.268,1.6042481482481676
77,0.24693333333333334,1.5944010048604957,0.00025,0.21,1.6068314361724618
78,0.2509333333333333,1.5965769736241955,0.00025,0.246,1.6006091267272373
79,0.23866666666666667,1.6039926471142172,0.00025,0.232,1.5982975852998853
80,0.2408000000000001,1.5952772701966162,0.00025,0.258,1.5871501490351683
81,0.23920000000000002,1.6008189265935895,0.00025,0.226,1.600361097907115
82,0.22933333333333328,1.6013361138322733,0.00025,0.222,1.6003360768925878
83,0.23826666666666668,1.6248262007021328,0.00025,0.238,1.5886136425282638
84,0.24746666666666667,1.6021305810731699,0.00025,0.232,1.5986405032357895
85,0.24039999999999995,1.5959666623884385,0.00025,0.222,1.5991270300165565
86,0.24013333333333345,1.5995725226534356,0.00025,0.23,1.594610833746785
87,0.24160000000000004,1.6030114659306058,0.00025,0.262,1.594411166947205
88,0.24333333333333335,1.5941996451004943,0.00025,0.256,1.589413453106573
89,0.23893333333333333,1.5900301011890068,0.00025,0.262,1.5998043160770326
90,0.24626666666666652,1.5936113301866102,0.00025,0.264,1.5926758675104216
91,0.23506666666666656,1.6013823044513804,0.00025,0.256,1.5956338305910929
92,0.23933333333333337,1.6035487665826533,0.00025,0.244,1.595220140271095
93,0.25533333333333336,1.5835501505056337,0.00025,0.228,1.6020848099336746
94,0.24853333333333338,1.5966737514990788,0.00025,0.23,1.599995538931735
95,0.2537333333333333,1.5883003181569333,0.00025,0.234,1.5973175383375895
96,0.24533333333333332,1.5978186753760033,0.00025,0.24,1.5969723229679473
97,0.2506666666666666,1.5877614284608066,0.000125,0.248,1.5981613564445982
98,0.2445333333333334,1.5892115323298168,0.000125,0.258,1.5857976920029377
99,0.25293333333333334,1.581690658397092,0.000125,0.236,1.59941710757562
100,0.2625333333333334,1.5842146527330865,0.000125,0.22,1.6148282588783618
101,0.24373333333333336,1.5943820774223687,0.000125,0.24,1.591608772453848
102,0.2573333333333333,1.589979378009933,0.000125,0.236,1.6037110569787072
103,0.2429333333333333,1.5909271404811156,0.000125,0.24,1.6107920024301021
104,0.2575999999999999,1.5849764933614359,0.000125,0.226,1.6124119024885153
105,0.2562666666666668,1.5890843191154618,0.000125,0.246,1.5927751433645025
106,0.2609333333333333,1.5838327585729135,0.000125,0.248,1.587979849659168
107,0.2522666666666667,1.5891209831938,0.000125,0.222,1.5995417138580081
108,0.2610666666666666,1.5871026726181248,0.000125,0.254,1.5991345508584807
109,0.2545333333333334,1.5770783500051366,0.000125,0.242,1.6007516134724953
110,0.2605333333333333,1.584381232438898,0.000125,0.238,1.591531953105145
111,0.26426666666666654,1.5766288706430216,0.000125,0.212,1.618663747968562
112,0.27053333333333346,1.5740769154123921,0.000125,0.258,1.5880834683082785
113,0.2598666666666667,1.5865790633791408,0.000125,0.248,1.5973169782869947
114,0.2634666666666666,1.5822990374078205,0.000125,0.26,1.59187502529847
115,0.2594666666666667,1.5815381817082106,0.000125,0.252,1.5977222851525712
116,0.2572000000000001,1.5750720200703674,0.000125,0.256,1.5841770170089204
117,0.26493333333333335,1.5864280623113518,0.000125,0.258,1.5886830347930936
118,0.2769333333333334,1.5780405272704834,0.000125,0.238,1.6094569137982815
119,0.2621333333333333,1.5827376058214213,0.000125,0.282,1.5866708428927712
120,0.26826666666666665,1.5705586052664169,0.000125,0.308,1.551172659475015
121,0.27586666666666665,1.5717181705377508,0.000125,0.302,1.5687255881419226
122,0.27573333333333333,1.5677388633956735,0.000125,0.248,1.5995171779098605
123,0.2755999999999999,1.5578859473747624,0.000125,0.218,1.5996778703656862
124,0.2740000000000001,1.5606081889965497,0.000125,0.262,1.5763193319387547
125,0.292,1.5514139047695548,0.000125,0.288,1.5794233359730496
126,0.2797333333333333,1.5619684898064465,0.000125,0.248,1.561741061065426
127,0.28933333333333333,1.5578051360270022,0.000125,0.272,1.5630670420552115
128,0.2816000000000001,1.5461807103004985,0.000125,0.268,1.5796407217440531
129,0.2754666666666667,1.5554946207764615,0.000125,0.238,1.5922658331270294
130,0.28253333333333314,1.5502154995513442,0.000125,0.25,1.5935022306459365
131,0.28840000000000005,1.5531673942529836,0.000125,0.306,1.5571871040120036
132,0.2678666666666667,1.5729213205482924,0.000125,0.282,1.5618835552982757
133,0.28319999999999995,1.5479265979936239,0.000125,0.26,1.5883016423140979
134,0.2895999999999999,1.5606027366861277,0.000125,0.27,1.5664878990304787
135,0.29066666666666663,1.5498084039888351,0.000125,0.264,1.5726088999195504
136,0.27293333333333325,1.554791106018405,0.000125,0.282,1.5580854391650483
137,0.2790666666666667,1.5457941669327848,0.000125,0.282,1.548196040060753
138,0.30800000000000005,1.5248697908457027,0.000125,0.292,1.567657406322573
139,0.2853333333333332,1.5602407291981126,0.000125,0.228,1.607639477570313
140,0.2809333333333334,1.5510682359568135,0.000125,0.246,1.5928046308434791
141,0.282,1.5473930193115855,0.000125,0.262,1.5691423552185493
142,0.2865333333333333,1.539653379921152,0.000125,0.264,1.5352749410978261
143,0.3046666666666667,1.5261828138726106,0.000125,0.272,1.6025570241328064
144,0.2876000000000001,1.552916975930611,0.000125,0.284,1.5641237676349566
145,0.29400000000000004,1.5356515881454007,0.000125,0.282,1.5469237891805832
146,0.2854666666666667,1.5474421665358482,0.000125,0.278,1.5868473054253367
147,0.3068000000000001,1.5099252192353811,0.000125,0.272,1.540796750890189
148,0.3025333333333333,1.5424172566482774,0.000125,0.264,1.5420240484976113
149,0.3001333333333333,1.5266696406639086,0.000125,0.274,1.5373931550697915
150,0.2933333333333332,1.5200224154903035,0.000125,0.28,1.6010615490786244
151,0.31626666666666675,1.512776614815558,0.000125,0.286,1.5634382583427395
152,0.3050666666666666,1.5152146137499898,0.000125,0.264,1.601420187251551
153,0.2882666666666668,1.5494125552913598,0.000125,0.29,1.5507115789264212
154,0.29173333333333334,1.5329579584455888,0.000125,0.264,1.5861671628335154
155,0.32439999999999997,1.499942201467364,0.000125,0.276,1.5604719282600297
156,0.3008,1.5235878923343211,0.000125,0.288,1.573422281749231
157,0.3044,1.5152752323284928,0.000125,0.276,1.5596598819256418
158,0.30920000000000003,1.5163183347866311,0.000125,0.32,1.5361379602755998
159,0.3030666666666666,1.5227482216560007,0.000125,0.272,1.5975135942506686
160,0.3134666666666666,1.5076869028679085,0.000125,0.294,1.556569073681027
161,0.3194666666666667,1.499043896216262,0.000125,0.284,1.562641285207322
162,0.29879999999999995,1.5267711939995372,0.000125,0.3,1.5430705400843598
163,0.30240000000000006,1.5275461782533983,0.000125,0.302,1.5446532586729957
164,0.30626666666666674,1.5270386834667067,0.000125,0.28,1.5429166977847952
165,0.2928,1.547753777661362,0.000125,0.274,1.552751066477329
166,0.29786666666666667,1.5238572250224502,0.000125,0.264,1.5255760126989628
167,0.3046666666666667,1.5052619889120584,0.000125,0.274,1.5844531970983633
168,0.31013333333333337,1.5124283370279272,0.000125,0.336,1.513631058881987
169,0.3121333333333334,1.5175330119132555,0.000125,0.282,1.5616937879291666
170,0.3104000000000001,1.5492868134914741,0.000125,0.254,1.5531987037040873
171,0.2949333333333334,1.526910028812328,0.000125,0.288,1.5415308311887868
172,0.3256,1.4862461895668178,0.000125,0.338,1.5115240102088907
173,0.3025333333333333,1.5231315362580076,0.000125,0.31,1.54456251575049
174,0.3089333333333332,1.509070977436351,0.000125,0.306,1.554005370126892
175,0.3111999999999999,1.5118166135898132,0.000125,0.262,1.5638173125739487
176,0.29826666666666674,1.5025317435142245,0.000125,0.266,1.5584741475670265
177,0.3207999999999999,1.4886891023250894,0.000125,0.304,1.5718386570146101
178,0.3049333333333334,1.5198171089345545,0.000125,0.286,1.5874527630628128
179,0.30999999999999994,1.5110835739368875,0.000125,0.272,1.577715153518065
180,0.3181333333333334,1.4881483222524647,0.000125,0.3,1.5399682606060776
181,0.3050666666666666,1.525472597837192,0.000125,0.27,1.5513665185794232
182,0.3012000000000001,1.510347051092218,0.000125,0.262,1.5742022622032972
183,0.30933333333333357,1.5102800891426462,0.000125,0.276,1.5460036860755904
184,0.31533333333333335,1.4851909190996033,0.000125,0.292,1.5281482451707056
185,0.3026666666666665,1.5158326867263774,0.000125,0.268,1.5708514643258638
186,0.30386666666666673,1.5128856467518106,0.000125,0.28,1.5771855430536637
187,0.29933333333333323,1.5128684859013393,0.000125,0.296,1.5742909687016169
188,0.31053333333333344,1.4966596800817533,0.000125,0.288,1.5748045594227007
189,0.3109333333333334,1.505369643525357,0.000125,0.266,1.558229629369591
190,0.32333333333333336,1.4978845998437538,0.000125,0.32,1.5379438863991168
191,0.31426666666666675,1.4954042975500783,0.000125,0.28,1.548006015601199
192,0.3185333333333334,1.4863992189062636,0.000125,0.294,1.5256249594345146
193,0.3326666666666666,1.4785893859835502,0.000125,0.27,1.5531702077001923
194,0.31133333333333313,1.4984482897127003,0.000125,0.294,1.5537992749612672
195,0.30519999999999997,1.4990257841604253,0.000125,0.284,1.5645388629432313
196,0.32026666666666664,1.4899241544955735,0.000125,0.29,1.535977922594898
197,0.3197333333333332,1.4780713603726636,0.000125,0.264,1.5650379298231445
198,0.32226666666666676,1.4776663132577206,0.000125,0.282,1.5380816511768867
199,0.3146666666666666,1.490252219212872,0.000125,0.298,1.5484952957674463
200,0.3096000000000001,1.5077324381469401,0.000125,0.332,1.49252762722989
