epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
51,0.3743999999999998,1.416583902434482,0.001,0.386,1.4306842270895106
52,0.39186666666666686,1.408665886748064,0.001,0.374,1.4579556405278136
53,0.3843999999999999,1.411687316101962,0.001,0.424,1.3749769747087695
54,0.39559999999999995,1.3966914245246573,0.001,0.386,1.4917471756280085
55,0.40573333333333345,1.3863216398772866,0.001,0.416,1.4213939730346263
56,0.40653333333333336,1.375071064030207,0.001,0.418,1.4256087220285267
57,0.3905333333333336,1.396063766919162,0.001,0.384,1.429137657904132
58,0.39039999999999997,1.3931426099375366,0.001,0.404,1.4105298902490355
59,0.4093333333333332,1.3797352757116237,0.001,0.434,1.398844487410038
60,0.41533333333333333,1.369522330170429,0.001,0.382,1.4563644160087375
61,0.3947999999999999,1.4132809949582172,0.001,0.408,1.3710324471709225
62,0.40693333333333326,1.379964875316899,0.001,0.414,1.343182534096728
63,0.40373333333333333,1.3838982751036113,0.001,0.42,1.3903997709507947
64,0.3955999999999997,1.3938835709732174,0.001,0.356,1.4369927145840833
65,0.41546666666666665,1.3742659522283174,0.001,0.416,1.3989533972987398
66,0.4151999999999997,1.360246018317121,0.001,0.408,1.3874872012759982
67,0.40599999999999986,1.3767902848222453,0.001,0.382,1.419494184240948
68,0.4182666666666664,1.3441696732167492,0.001,0.394,1.3962010776067963
69,0.40159999999999973,1.3798558065856756,0.001,0.404,1.4069143513036775
70,0.4097333333333332,1.3814120162285277,0.001,0.39,1.3958514097459476
71,0.4211999999999999,1.3583992154081779,0.001,0.424,1.3828641904178611
72,0.42040000000000005,1.359223570216654,0.001,0.402,1.40142492956908
73,0.4138666666666665,1.3654291276911985,0.001,0.406,1.4163495460197724
74,0.4092000000000002,1.3833404996684495,0.001,0.374,1.4209959646896353
75,0.40226666666666683,1.3898987771452793,0.001,0.42,1.3739864583658679
76,0.4166666666666666,1.3706975782728401,0.001,0.376,1.4203137928299048
77,0.41986666666666667,1.3620152488198507,0.001,0.42,1.3495005919925032
78,0.4274666666666667,1.3514100547930286,0.001,0.408,1.4184510671843873
79,0.4241333333333334,1.3588244539538294,0.001,0.412,1.3748570862109246
80,0.43000000000000005,1.330964174628509,0.0005,0.43,1.3618866886063647
81,0.4541333333333333,1.2997836064600354,0.0005,0.424,1.3474206630095382
82,0.4240000000000002,1.3499894567621293,0.0005,0.43,1.4050947018545135
83,0.43706666666666677,1.3410997226894361,0.0005,0.41,1.3911249724267585
84,0.4390666666666668,1.33386984233247,0.0005,0.424,1.3818598575553727
85,0.4311999999999999,1.346505890771888,0.0005,0.412,1.36964372293987
86,0.4365333333333333,1.3247940014239177,0.0005,0.438,1.3462998599693237
87,0.45319999999999994,1.31026674078573,0.0005,0.454,1.3260343413369775
88,0.42399999999999977,1.3390976443298839,0.0005,0.452,1.3458806546619955
89,0.4531999999999999,1.2905497925053442,0.0005,0.422,1.3343450812964954
90,0.43986666666666674,1.310194432900743,0.0005,0.43,1.361552107228008
91,0.43640000000000007,1.3167491021512612,0.0005,0.466,1.311158681247109
92,0.4416,1.3152712856774595,0.0005,0.474,1.3120979767737069
93,0.4607999999999998,1.292995070555447,0.0005,0.46,1.3306676883068242
94,0.4439999999999999,1.3062161080964116,0.0005,0.43,1.379031832419235
95,0.4441333333333332,1.3058965796147097,0.0005,0.47,1.324147528708301
96,0.4493333333333334,1.2986134948618704,0.0005,0.408,1.3313869207916613
97,0.4213333333333334,1.3520121859268488,0.0005,0.42,1.362030297046828
98,0.4483999999999999,1.3044976822515906,0.0005,0.4,1.3517458237812516
99,0.4430666666666665,1.3035051896448602,0.0005,0.438,1.330362738338623
100,0.45479999999999987,1.2939944887018555,0.0005,0.436,1.3831285215735927
101,0.44053333333333305,1.3169909634827104,0.0005,0.394,1.4239642085366113
102,0.43786666666666657,1.3194076447851615,0.0005,0.424,1.3850772329089729
103,0.4338666666666667,1.3198187213315749,0.0005,0.442,1.370574123725676
104,0.44773333333333354,1.3154521975080526,0.0005,0.414,1.4130599327764102
105,0.45319999999999994,1.2976365608146154,0.0005,0.424,1.4050691441442011
106,0.4457333333333333,1.2955014811825958,0.0005,0.428,1.3579258023935377
107,0.4411999999999999,1.3044699052421873,0.0005,0.432,1.361187320326756
108,0.4377333333333333,1.3064821836513838,0.0005,0.438,1.357993480389966
109,0.4376,1.303449617722018,0.0005,0.412,1.4294656066003526
110,0.4440000000000001,1.314050252495187,0.0005,0.412,1.3528551431640923
111,0.45480000000000004,1.2772516464817967,0.0005,0.398,1.377288917894341
112,0.44559999999999983,1.2982848429846918,0.0005,0.432,1.3642667705673976
113,0.4519999999999999,1.2876226363100016,0.00025,0.422,1.3585040624102052
114,0.4345333333333332,1.3113957453747103,0.00025,0.44,1.327362587437269
115,0.4520000000000002,1.294884620353032,0.00025,0.442,1.2939876665429686
116,0.4627999999999999,1.283746048301632,0.00025,0.44,1.3544034243010294
117,0.4673333333333335,1.2726808327439572,0.00025,0.428,1.3410698958233915
118,0.4429333333333333,1.3002594841637503,0.00025,0.428,1.2924639537087805
119,0.4627999999999997,1.2764652290584626,0.00025,0.442,1.3444357446036637
120,0.4646666666666666,1.2821805983838055,0.00025,0.472,1.2968422305817884
121,0.4555999999999998,1.2793492043083996,0.00025,0.462,1.3115066520235417
122,0.4634666666666668,1.2616050121499494,0.00025,0.414,1.362297121135145
123,0.46053333333333335,1.2787523485096612,0.00025,0.466,1.284211855617317
124,0.45333333333333337,1.2705750933435873,0.00025,0.452,1.3064085147204627
125,0.45959999999999995,1.2631838318294988,0.00025,0.44,1.3419867834676094
126,0.4833333333333333,1.2424192070634719,0.00025,0.424,1.368913797683451
127,0.4468000000000001,1.2819550988722883,0.00025,0.434,1.3734686107595462
128,0.46493333333333353,1.2717094870504917,0.00025,0.42,1.3449641603940532
129,0.46573333333333317,1.259330436574291,0.00025,0.44,1.3309195328834806
130,0.4650666666666667,1.2638346955885564,0.00025,0.422,1.3352784806530629
131,0.44906666666666645,1.3012430876549268,0.00025,0.428,1.3695231557249798
132,0.45813333333333317,1.2786737155044534,0.00025,0.43,1.3320589940860168
133,0.4797333333333336,1.2508797352580776,0.000125,0.388,1.3807747014374676
134,0.488533333333333,1.2359853658484594,0.000125,0.438,1.3481163050820855
135,0.46373333333333344,1.266452555305348,0.000125,0.436,1.3699447206369695
136,0.4742666666666666,1.2376305724892531,0.000125,0.438,1.3668167261080704
137,0.4753333333333332,1.2425039481408826,0.000125,0.438,1.3513768148865863
138,0.47253333333333336,1.2762057750520437,0.000125,0.454,1.3337373002868622
139,0.4930666666666667,1.2423643371094026,0.000125,0.478,1.2806224055351103
140,0.4782666666666667,1.2409036236643756,0.000125,0.426,1.3485007844215995
141,0.4610666666666666,1.2720854507594936,0.000125,0.448,1.2788305963625335
142,0.47106666666666663,1.2457907851516168,0.000125,0.426,1.369980830944089
143,0.4802666666666668,1.225587244333068,0.000125,0.434,1.347060105277126
144,0.4615999999999999,1.2833819202888141,0.000125,0.454,1.3566557068863212
145,0.46813333333333335,1.2496109436576233,0.000125,0.45,1.3580372872900022
146,0.4641333333333334,1.2695431854212764,0.000125,0.462,1.2888872554934439
147,0.4874666666666665,1.2284441704508908,0.000125,0.444,1.334035669468613
148,0.46186666666666676,1.265855245898921,0.000125,0.49,1.2383280065303717
149,0.4814666666666668,1.2310763509901346,0.000125,0.438,1.3181393804668664
150,0.47066666666666657,1.249638932434752,0.000125,0.44,1.3698457304900167
151,0.47319999999999995,1.2548284036097461,0.000125,0.49,1.2692840971359292
152,0.47600000000000003,1.2469768333092128,0.000125,0.47,1.2972105350010594
153,0.4778666666666664,1.2471394245355025,0.000125,0.452,1.3453059780467054
154,0.49199999999999994,1.223028254411558,0.000125,0.438,1.3018455756182838
155,0.4642666666666664,1.2503177286234306,0.000125,0.464,1.3171605967454838
156,0.4814666666666666,1.2329288088971788,0.000125,0.48,1.2863682962115432
157,0.4878666666666666,1.2308966549980598,0.000125,0.434,1.3358688162933412
158,0.4865333333333332,1.2206057934839472,0.000125,0.442,1.311003188155498
159,0.48546666666666655,1.2294034062454875,0.000125,0.416,1.3754326434493123
160,0.4865333333333334,1.2354415406719155,0.000125,0.458,1.2962859905709578
161,0.47746666666666665,1.269286449487349,0.000125,0.454,1.3664044165814586
162,0.47293333333333337,1.264559343171813,0.000125,0.47,1.3144338434624976
163,0.4734666666666667,1.263249889101804,0.000125,0.462,1.3168631186751056
164,0.46639999999999987,1.262376593167592,0.000125,0.452,1.3283769599229498
165,0.47959999999999986,1.2381874222030418,0.000125,0.442,1.2863983565198416
166,0.47240000000000004,1.2584669978342604,0.000125,0.408,1.3115027070570653
167,0.49773333333333325,1.2125787707594895,0.000125,0.48,1.3272857304382542
168,0.4751999999999999,1.2564752355218924,0.000125,0.444,1.326088523257797
169,0.4890666666666666,1.2269976721879268,0.000125,0.472,1.2854707786173956
170,0.488,1.2262808974838417,0.000125,0.44,1.3632809203937872
171,0.4794666666666668,1.2318509079482494,0.000125,0.426,1.3122819499699303
172,0.48546666666666644,1.2327228384878932,0.000125,0.432,1.3819467560109253
173,0.47053333333333314,1.2434799377228447,0.000125,0.448,1.3717187260263466
174,0.49199999999999994,1.2157651144756505,0.000125,0.434,1.3351676480476056
175,0.46666666666666673,1.257870774858401,0.000125,0.476,1.331318882034718
176,0.47146666666666676,1.2664881140394628,0.000125,0.462,1.3361148728479766
177,0.5021333333333332,1.2046502030515287,0.000125,0.494,1.2358621961376923
178,0.4968000000000001,1.2060748955931246,0.000125,0.428,1.3501738873148832
179,0.4741333333333334,1.251416109406353,0.000125,0.484,1.2748154675775956
180,0.4826666666666665,1.2463672646205513,0.000125,0.424,1.3233325224629686
181,0.4721333333333333,1.24451865425995,0.000125,0.452,1.3381884184741542
182,0.49093333333333333,1.2212928589547583,0.000125,0.458,1.2857416582910617
183,0.478,1.2269721322995086,0.000125,0.48,1.276657624190569
184,0.48386666666666645,1.2517462130716135,0.000125,0.462,1.3190654808549147
185,0.4981333333333331,1.2217606544765964,0.000125,0.474,1.3337034811060569
186,0.46986666666666665,1.2605030969989421,0.000125,0.494,1.2671661406649581
187,0.48919999999999997,1.2224453152987538,0.000125,0.496,1.2814933594483642
188,0.4906666666666665,1.2299526888170205,0.000125,0.462,1.3162659255036138
189,0.49533333333333324,1.2246272824444089,0.000125,0.466,1.316439774656563
190,0.46986666666666665,1.2504222872630657,0.000125,0.46,1.296974564568388
191,0.5034666666666666,1.190613223244278,0.000125,0.46,1.3570182957629022
192,0.4901333333333334,1.2183784528096329,0.000125,0.446,1.3159809850026798
193,0.48973333333333313,1.2302696830812767,0.000125,0.45,1.3187212201996257
194,0.48440000000000005,1.2343757478276476,0.000125,0.462,1.312349721784346
195,0.4971999999999999,1.2202002817105246,0.000125,0.496,1.258071784319444
196,0.4810666666666668,1.2302900474490557,0.000125,0.468,1.2985610552895228
197,0.4967999999999999,1.2112305686674818,0.000125,0.472,1.292492744412007
198,0.5007999999999998,1.1999876818875708,0.000125,0.456,1.2921006792063485
199,0.4989333333333335,1.2057762804687981,0.000125,0.464,1.2923037896763747
200,0.48173333333333335,1.221612101860363,0.000125,0.464,1.2904899221423112
