epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
58,0.8249333333333331,0.4095387311531949,0.00025,0.218,2.898591550440606
59,0.8161333333333332,0.41016780748229253,0.00025,0.23,3.127139271892343
60,0.8497333333333331,0.35251438689253284,0.00025,0.236,2.9398417494821034
61,0.8381333333333333,0.3730141578144653,0.00025,0.216,3.134111376535667
62,0.8241333333333334,0.403769207569028,0.00025,0.218,2.9812731200761693
63,0.8122666666666666,0.4142624582507004,0.00025,0.222,2.8512119335144344
64,0.8183999999999998,0.4101294499486399,0.00025,0.196,3.1614888148788167
65,0.8344000000000001,0.3706051621659452,0.00025,0.23,2.9822296152982113
66,0.8290666666666668,0.37965969402374483,0.000125,0.244,2.8201406053608724
67,0.8501333333333327,0.343040410245596,0.000125,0.236,3.211651553106682
68,0.8368000000000001,0.36086286426616815,0.000125,0.234,2.8639702168762136
69,0.8378666666666668,0.35835836943125715,0.000125,0.21,3.1842464162213657
70,0.8370666666666665,0.37488850568433335,0.000125,0.204,3.2627432469630926
71,0.8311999999999999,0.3764264936908176,0.000125,0.224,2.9168732227546057
72,0.8508,0.3376904975419063,0.000125,0.218,3.123200822936518
73,0.8318666666666666,0.3664230101418015,0.000125,0.27,2.8055717142322667
74,0.8264,0.37861691809021963,0.000125,0.232,2.851345702702838
75,0.8410666666666669,0.3596098594726636,0.000125,0.222,3.1926080414242697
76,0.8462666666666668,0.34665676977866716,0.000125,0.238,3.1130242390808935
77,0.8406666666666665,0.3608339003694534,0.000125,0.238,3.063654536386775
78,0.8163999999999997,0.400363115297813,0.000125,0.196,3.05036615833757
79,0.8332000000000004,0.37579155138498666,0.000125,0.248,2.916068996547567
80,0.8245333333333329,0.3827446401610006,0.000125,0.232,2.7282732269219165
81,0.8418666666666662,0.35656132963414694,0.000125,0.224,2.888522719249383
82,0.8608000000000001,0.3142227384045262,0.000125,0.24,3.1742442869602647
83,0.8397333333333333,0.3585342525466765,0.000125,0.204,2.897966009062923
84,0.8433333333333332,0.3422177980091222,0.000125,0.21,3.027594908843615
85,0.845333333333333,0.3399569376243856,0.000125,0.238,2.917480799858412
86,0.8387999999999998,0.35652361650349307,0.000125,0.224,3.0712267470477195
87,0.8440000000000001,0.346838853729856,0.000125,0.218,3.3459740590240834
88,0.8454666666666671,0.34815420846698075,0.000125,0.23,3.124555193944053
89,0.8514666666666666,0.3388206722395695,0.000125,0.224,3.034752443598905
90,0.8257333333333334,0.37536087575434235,0.000125,0.228,3.0621756500100523
91,0.8282666666666662,0.37251517322775113,0.000125,0.23,2.976033481510328
92,0.8491999999999998,0.33625695359635727,0.000125,0.212,3.1265567058017094
93,0.8359999999999999,0.3509115595228555,0.000125,0.188,3.1892207657331597
94,0.8329333333333331,0.3609731004564172,0.000125,0.212,3.301506899501228
95,0.8598666666666668,0.3211167903590228,0.000125,0.222,3.038425130055131
96,0.8413333333333334,0.34846162839993,0.000125,0.208,2.9455510908305618
