epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
128,0.6552000000000001,0.7554707261440728,0.000125,0.222,1.8107412054464083
129,0.6592000000000003,0.7765453994281399,0.000125,0.24,1.6816154671080665
130,0.6684000000000002,0.7415324880242069,0.000125,0.216,1.7452248501477017
131,0.662,0.7243132405536019,0.000125,0.23,1.7739834230795326
132,0.6508000000000004,0.7539405323329004,0.000125,0.2,1.7455340305015519
133,0.6656,0.7631401451728614,0.000125,0.252,1.774204711433923
134,0.6412000000000003,0.7901773810682269,0.000125,0.238,1.7847156773135238
135,0.6576000000000002,0.7742450509099927,0.000125,0.262,1.7449040272103096
136,0.6844000000000001,0.7028099685864287,0.000125,0.228,1.8030610501619233
137,0.676,0.7248373242802932,0.000125,0.232,1.7770723509166708
138,0.664,0.7618453764949495,0.000125,0.226,1.7819272055017537
139,0.6832000000000003,0.7392230527826265,0.000125,0.244,1.737969654410242
140,0.6524,0.7400244824835603,0.000125,0.242,1.7635266485146879
141,0.6619999999999999,0.7609688329195856,0.000125,0.232,1.7793663376954203
142,0.6711999999999999,0.7277364789714327,0.000125,0.204,1.8783600767279711
143,0.6768000000000002,0.7379390958184008,0.000125,0.222,1.8431356971276087
144,0.6772000000000001,0.7310033272481491,0.000125,0.214,1.9760829305072398
145,0.6516000000000001,0.7644201811357171,0.000125,0.23,1.8309921493259143
146,0.6932,0.6898411819053196,0.000125,0.222,2.078995870945922
147,0.6628000000000001,0.7399451768527707,0.000125,0.212,1.9113572554958047
148,0.6812000000000004,0.7284546008650976,0.000125,0.254,1.8286214360002326
149,0.6908000000000003,0.7044174014175242,0.000125,0.234,2.1142389108988353
150,0.6664000000000001,0.7503233917720135,0.000125,0.216,1.8812483428279172
151,0.6672000000000001,0.7498867179709324,0.000125,0.242,1.8382600188865794
152,0.7012000000000002,0.674876055364163,0.000125,0.222,1.808466650266674
153,0.6904,0.7018258180646457,0.000125,0.24,1.896144878222474
154,0.6768000000000001,0.7305624314699887,0.000125,0.222,1.7653811597777296
155,0.6879999999999998,0.7103451068791264,0.000125,0.232,1.8314634447567069
156,0.6783999999999999,0.7170819881340579,0.000125,0.256,1.795501670089058
157,0.6956000000000004,0.6971194004463768,0.000125,0.268,1.9709659727071394
158,0.6748000000000002,0.7098626217348343,0.000125,0.228,1.9768441080291093
159,0.6880000000000003,0.7177546460571504,0.000125,0.226,1.7962919627301235
160,0.7100000000000003,0.6653858610376823,0.000125,0.236,1.9988030902579317
161,0.6923999999999999,0.702033591178078,0.000125,0.252,1.7334619242864837
162,0.6940000000000002,0.6904300593760822,0.000125,0.252,1.7127747490466132
163,0.7168000000000001,0.6524004138702226,0.000125,0.256,1.9498785435086614
164,0.6923999999999998,0.6599652255967325,0.000125,0.234,1.9265704225683717
165,0.7076000000000003,0.6641556165433086,0.000125,0.232,2.040697989008147
166,0.6976000000000003,0.6982448604682198,0.000125,0.252,1.8442465027420716
167,0.6968000000000002,0.6939605747837697,0.000125,0.22,1.946127967226177
168,0.6880000000000002,0.7320997887490978,0.000125,0.222,1.8371341787893274
169,0.6872000000000001,0.683709036068146,0.000125,0.214,1.8317745626624757
170,0.7007999999999999,0.6596924617434661,0.000125,0.244,1.8082099263071703
171,0.7312000000000003,0.6241520575981379,0.000125,0.208,1.9718735275274155
172,0.7232000000000004,0.6353137127725925,0.000125,0.228,1.9718945888284307
173,0.7024000000000004,0.6854811237137344,0.000125,0.214,1.8613666838302827
174,0.7076000000000003,0.6569994060556317,0.000125,0.22,1.9553709984641061
175,0.7176000000000002,0.6493803481089219,0.000125,0.242,1.7859294521266305
176,0.7308,0.6531429520113049,0.000125,0.236,1.830274197614464
177,0.7016000000000002,0.6712186532901017,0.000125,0.232,1.8051162419920257
178,0.7112,0.6473743626867866,0.000125,0.226,1.7786381950474226
179,0.7036,0.6792574823971023,0.000125,0.222,1.8058878350162482
180,0.7044000000000001,0.6638461214545751,0.000125,0.256,1.7878225988285048
181,0.6944000000000001,0.6622085881398941,0.000125,0.234,1.7856350042958729
182,0.7111999999999999,0.6800241275542528,0.000125,0.244,1.7752729541783043
183,0.7140000000000002,0.6717995212717706,0.000125,0.216,1.8846505867753827
184,0.6872000000000003,0.678901199893942,0.000125,0.22,1.8412746657352417
185,0.7156000000000003,0.6323925563386442,0.000125,0.2,1.8534697376145093
186,0.7060000000000001,0.6602570073508476,0.000125,0.224,1.8072154674294063
187,0.7284,0.6066035619670224,0.000125,0.226,1.8323221988737295
188,0.7224000000000003,0.6427774018660309,0.000125,0.254,1.7339130488998156
189,0.7164000000000007,0.7068474481137662,0.000125,0.238,1.8302419009700104
190,0.7136000000000001,0.6998591022710109,0.000125,0.234,1.7905742906513655
191,0.7096000000000001,0.6528342471195269,0.000125,0.242,1.7760352368280719
192,0.7020000000000002,0.6708566638456368,0.000125,0.228,1.841329205653802
193,0.714,0.6475000915852327,0.000125,0.212,1.8798079179675367
194,0.7112000000000003,0.6617966896249954,0.000125,0.232,1.777635437454189
195,0.7312000000000001,0.6096560949194835,0.000125,0.246,1.777850841556324
196,0.7216000000000001,0.6403831981287794,0.000125,0.214,1.7917784921331759
197,0.7136000000000002,0.6327776758252583,0.000125,0.21,1.8684592669045565
198,0.7084000000000004,0.6689630987575059,0.000125,0.218,1.8068898704444623
199,0.7188000000000002,0.6181133263766403,0.000125,0.258,1.8653344432074646
200,0.7416000000000001,0.5695841382923619,0.000125,0.236,1.7873470242470952
